"","hobo_stage","hobo_stage_int","stage","r_timestamp","power_q","radius","area","int_or_ext","mannings_q","best_q"
"12378",0.339,0.4008813,0.6225973,2019-08-18 16:30:00,0.141055248999506,8.2951946,4.389310965,"interpolated",2.07349513349811,0.141055248999506
"12379",0.339,0.4008813,0.6225973,2019-08-18 16:45:00,0.141055248999506,8.2951946,4.389310965,"interpolated",2.07349513349811,0.141055248999506
"12380",0.341,0.4028747,0.6245907,2019-08-18 17:00:00,0.147137117759616,8.2991814,4.403364435,"interpolated",2.08080038671079,0.147137117759616
"12381",0.338,0.3998846,0.6216006,2019-08-18 17:15:00,0.138102242993912,8.2932012,4.38228423,"interpolated",2.06984406227673,0.138102242993912
"12382",0.339,0.4008813,0.6225973,2019-08-18 17:30:00,0.141055248999506,8.2951946,4.389310965,"interpolated",2.07349513349811,0.141055248999506
"12383",0.339,0.4008813,0.6225973,2019-08-18 17:45:00,0.141055248999506,8.2951946,4.389310965,"interpolated",2.07349513349811,0.141055248999506
"12384",0.342,0.4038714,0.6255874,2019-08-18 18:00:00,0.150268105483327,8.3011748,4.41039117,"interpolated",2.08445456846366,0.150268105483327
"12385",0.341,0.4028747,0.6245907,2019-08-18 18:15:00,0.147137117759616,8.2991814,4.403364435,"interpolated",2.08080038671079,0.147137117759616
"12386",0.338,0.3998846,0.6216006,2019-08-18 18:30:00,0.138102242993912,8.2932012,4.38228423,"interpolated",2.06984406227673,0.138102242993912
"12387",0.339,0.4008813,0.6225973,2019-08-18 18:45:00,0.141055248999506,8.2951946,4.389310965,"interpolated",2.07349513349811,0.141055248999506
"12388",0.337,0.3988879,0.6206039,2019-08-18 19:00:00,0.135206467889204,8.2912078,4.375257495,"interpolated",2.06619402813769,0.135206467889204
"12389",0.338,0.3998846,0.6216006,2019-08-18 19:15:00,0.138102242993912,8.2932012,4.38228423,"interpolated",2.06984406227673,0.138102242993912
"12390",0.337,0.3988879,0.6206039,2019-08-18 19:30:00,0.135206467889204,8.2912078,4.375257495,"interpolated",2.06619402813769,0.135206467889204
"12391",0.338,0.3998846,0.6216006,2019-08-18 19:45:00,0.138102242993912,8.2932012,4.38228423,"interpolated",2.06984406227673,0.138102242993912
"12392",0.338,0.3998846,0.6216006,2019-08-18 20:00:00,0.138102242993912,8.2932012,4.38228423,"interpolated",2.06984406227673,0.138102242993912
"12393",0.338,0.3998846,0.6216006,2019-08-18 20:15:00,0.138102242993912,8.2932012,4.38228423,"interpolated",2.06984406227673,0.138102242993912
"12394",0.339,0.4008813,0.6225973,2019-08-18 20:30:00,0.141055248999506,8.2951946,4.389310965,"interpolated",2.07349513349811,0.141055248999506
"12395",0.34,0.401878,0.623594,2019-08-18 20:45:00,0.144066522648278,8.297188,4.3963377,"interpolated",2.07714724168255,0.144066522648278
"12396",0.339,0.4008813,0.6225973,2019-08-18 21:00:00,0.141055248999506,8.2951946,4.389310965,"interpolated",2.07349513349811,0.141055248999506
"12397",0.34,0.401878,0.623594,2019-08-18 21:15:00,0.144066522648278,8.297188,4.3963377,"interpolated",2.07714724168255,0.144066522648278
"12398",0.339,0.4008813,0.6225973,2019-08-18 21:30:00,0.141055248999506,8.2951946,4.389310965,"interpolated",2.07349513349811,0.141055248999506
"12399",0.338,0.3998846,0.6216006,2019-08-18 21:45:00,0.138102242993912,8.2932012,4.38228423,"interpolated",2.06984406227673,0.138102242993912
"12400",0.338,0.3998846,0.6216006,2019-08-18 22:00:00,0.138102242993912,8.2932012,4.38228423,"interpolated",2.06984406227673,0.138102242993912
"12401",0.34,0.401878,0.623594,2019-08-18 22:15:00,0.144066522648278,8.297188,4.3963377,"interpolated",2.07714724168255,0.144066522648278
"12402",0.338,0.3998846,0.6216006,2019-08-18 22:30:00,0.138102242993912,8.2932012,4.38228423,"interpolated",2.06984406227673,0.138102242993912
"12403",0.337,0.3988879,0.6206039,2019-08-18 22:45:00,0.135206467889204,8.2912078,4.375257495,"interpolated",2.06619402813769,0.135206467889204
"12404",0.338,0.3998846,0.6216006,2019-08-18 23:00:00,0.138102242993912,8.2932012,4.38228423,"interpolated",2.06984406227673,0.138102242993912
"12405",0.337,0.3988879,0.6206039,2019-08-18 23:15:00,0.135206467889204,8.2912078,4.375257495,"interpolated",2.06619402813769,0.135206467889204
"12406",0.337,0.3988879,0.6206039,2019-08-18 23:30:00,0.135206467889204,8.2912078,4.375257495,"interpolated",2.06619402813769,0.135206467889204
"12407",0.335,0.3968945,0.6186105,2019-08-18 23:45:00,0.129582547301949,8.287221,4.361204025,"interpolated",2.05889707158405,0.129582547301949
"12408",0.338,0.3998846,0.6216006,2019-08-19 00:00:00,0.138102242993912,8.2932012,4.38228423,"interpolated",2.06984406227673,0.138102242993912
"12409",0.336,0.3978912,0.6196072,2019-08-19 00:15:00,0.132366903770175,8.2892144,4.36823076,"interpolated",2.06254503120033,0.132366903770175
"12410",0.336,0.3978912,0.6196072,2019-08-19 00:30:00,0.132366903770175,8.2892144,4.36823076,"interpolated",2.06254503120033,0.132366903770175
"12411",0.335,0.3968945,0.6186105,2019-08-19 00:45:00,0.129582547301949,8.287221,4.361204025,"interpolated",2.05889707158405,0.129582547301949
"12412",0.336,0.3978912,0.6196072,2019-08-19 01:00:00,0.132366903770175,8.2892144,4.36823076,"interpolated",2.06254503120033,0.132366903770175
"12413",0.334,0.3958978,0.6176138,2019-08-19 01:15:00,0.126852411486472,8.2852276,4.35417729,"interpolated",2.05525014940829,0.126852411486472
"12414",0.337,0.3988879,0.6206039,2019-08-19 01:30:00,0.135206467889204,8.2912078,4.375257495,"interpolated",2.06619402813769,0.135206467889204
"12415",0.337,0.3988879,0.6206039,2019-08-19 01:45:00,0.135206467889204,8.2912078,4.375257495,"interpolated",2.06619402813769,0.135206467889204
"12416",0.337,0.3988879,0.6206039,2019-08-19 02:00:00,0.135206467889204,8.2912078,4.375257495,"interpolated",2.06619402813769,0.135206467889204
"12417",0.336,0.3978912,0.6196072,2019-08-19 02:15:00,0.132366903770175,8.2892144,4.36823076,"interpolated",2.06254503120033,0.132366903770175
"12418",0.336,0.3978912,0.6196072,2019-08-19 02:30:00,0.132366903770175,8.2892144,4.36823076,"interpolated",2.06254503120033,0.132366903770175
"12419",0.337,0.3988879,0.6206039,2019-08-19 02:45:00,0.135206467889204,8.2912078,4.375257495,"interpolated",2.06619402813769,0.135206467889204
"12420",0.335,0.3968945,0.6186105,2019-08-19 03:00:00,0.129582547301949,8.287221,4.361204025,"interpolated",2.05889707158405,0.129582547301949
"12421",0.335,0.3968945,0.6186105,2019-08-19 03:15:00,0.129582547301949,8.287221,4.361204025,"interpolated",2.05889707158405,0.129582547301949
"12422",0.335,0.3968945,0.6186105,2019-08-19 03:30:00,0.129582547301949,8.287221,4.361204025,"interpolated",2.05889707158405,0.129582547301949
"12423",0.336,0.3978912,0.6196072,2019-08-19 03:45:00,0.132366903770175,8.2892144,4.36823076,"interpolated",2.06254503120033,0.132366903770175
"12424",0.336,0.3978912,0.6196072,2019-08-19 04:00:00,0.132366903770175,8.2892144,4.36823076,"interpolated",2.06254503120033,0.132366903770175
"12425",0.336,0.3978912,0.6196072,2019-08-19 04:15:00,0.132366903770175,8.2892144,4.36823076,"interpolated",2.06254503120033,0.132366903770175
"12426",0.335,0.3968945,0.6186105,2019-08-19 04:30:00,0.129582547301949,8.287221,4.361204025,"interpolated",2.05889707158405,0.129582547301949
"12427",0.337,0.3988879,0.6206039,2019-08-19 04:45:00,0.135206467889204,8.2912078,4.375257495,"interpolated",2.06619402813769,0.135206467889204
"12428",0.336,0.3978912,0.6196072,2019-08-19 05:00:00,0.132366903770175,8.2892144,4.36823076,"interpolated",2.06254503120033,0.132366903770175
"12429",0.335,0.3968945,0.6186105,2019-08-19 05:15:00,0.129582547301949,8.287221,4.361204025,"interpolated",2.05889707158405,0.129582547301949
"12430",0.337,0.3988879,0.6206039,2019-08-19 05:30:00,0.135206467889204,8.2912078,4.375257495,"interpolated",2.06619402813769,0.135206467889204
"12431",0.337,0.3988879,0.6206039,2019-08-19 05:45:00,0.135206467889204,8.2912078,4.375257495,"interpolated",2.06619402813769,0.135206467889204
"12432",0.336,0.3978912,0.6196072,2019-08-19 06:00:00,0.132366903770175,8.2892144,4.36823076,"interpolated",2.06254503120033,0.132366903770175
"12433",0.335,0.3968945,0.6186105,2019-08-19 06:15:00,0.129582547301949,8.287221,4.361204025,"interpolated",2.05889707158405,0.129582547301949
"12434",0.339,0.4008813,0.6225973,2019-08-19 06:30:00,0.141055248999506,8.2951946,4.389310965,"interpolated",2.07349513349811,0.141055248999506
"12435",0.334,0.3958978,0.6176138,2019-08-19 06:45:00,0.126852411486472,8.2852276,4.35417729,"interpolated",2.05525014940829,0.126852411486472
"12436",0.336,0.3978912,0.6196072,2019-08-19 07:00:00,0.132366903770175,8.2892144,4.36823076,"interpolated",2.06254503120033,0.132366903770175
"12437",0.337,0.3988879,0.6206039,2019-08-19 07:15:00,0.135206467889204,8.2912078,4.375257495,"interpolated",2.06619402813769,0.135206467889204
"12438",0.336,0.3978912,0.6196072,2019-08-19 07:30:00,0.132366903770175,8.2892144,4.36823076,"interpolated",2.06254503120033,0.132366903770175
"12439",0.334,0.3958978,0.6176138,2019-08-19 07:45:00,0.126852411486472,8.2852276,4.35417729,"interpolated",2.05525014940829,0.126852411486472
"12440",0.335,0.3968945,0.6186105,2019-08-19 08:00:00,0.129582547301949,8.287221,4.361204025,"interpolated",2.05889707158405,0.129582547301949
"12441",0.335,0.3968945,0.6186105,2019-08-19 08:15:00,0.129582547301949,8.287221,4.361204025,"interpolated",2.05889707158405,0.129582547301949
"12442",0.333,0.3949011,0.6166171,2019-08-19 08:30:00,0.124175525422181,8.2832342,4.347150555,"interpolated",2.05160426479253,0.124175525422181
"12443",0.334,0.3958978,0.6176138,2019-08-19 08:45:00,0.126852411486472,8.2852276,4.35417729,"interpolated",2.05525014940829,0.126852411486472
"12444",0.333,0.3949011,0.6166171,2019-08-19 09:00:00,0.124175525422181,8.2832342,4.347150555,"interpolated",2.05160426479253,0.124175525422181
"12445",0.332,0.3939044,0.6156204,2019-08-19 09:15:00,0.121550934066841,8.2812408,4.34012382,"interpolated",2.04795941785633,0.121550934066841
"12446",0.332,0.3939044,0.6156204,2019-08-19 09:30:00,0.121550934066841,8.2812408,4.34012382,"interpolated",2.04795941785633,0.121550934066841
"12447",0.334,0.3958978,0.6176138,2019-08-19 09:45:00,0.126852411486472,8.2852276,4.35417729,"interpolated",2.05525014940829,0.126852411486472
"12448",0.331,0.3929077,0.6146237,2019-08-19 10:00:00,0.118977698003494,8.2792474,4.333097085,"interpolated",2.04431560871926,0.118977698003494
"12449",0.33,0.391911,0.613627,2019-08-19 10:15:00,0.116454893209496,8.277254,4.32607035,"interpolated",2.04067283750098,0.116454893209496
"12450",0.328,0.3899176,0.6116336,2019-08-19 10:30:00,0.111556956946068,8.2732672,4.31201688,"interpolated",2.03339040929958,0.111556956946068
"12451",0.326,0.3879242,0.6096402,2019-08-19 10:45:00,0.106850032395927,8.2692804,4.29796341,"interpolated",2.02611213421024,0.106850032395927
"12452",0.324,0.3859308,0.6076468,2019-08-19 11:00:00,0.102327258711098,8.2652936,4.28390994,"interpolated",2.01883801319191,0.102327258711098
"12453",0.325,0.3869275,0.6086435,2019-08-19 11:15:00,0.104566046623647,8.267287,4.290936675,"interpolated",2.02247455438224,0.104566046623647
"12454",0.326,0.3879242,0.6096402,2019-08-19 11:30:00,0.106850032395927,8.2692804,4.29796341,"interpolated",2.02611213421024,0.106850032395927
"12455",0.325,0.3869275,0.6086435,2019-08-19 11:45:00,0.104566046623647,8.267287,4.290936675,"interpolated",2.02247455438224,0.104566046623647
"12456",0.328,0.3899176,0.6116336,2019-08-19 12:00:00,0.111556956946068,8.2732672,4.31201688,"interpolated",2.03339040929958,0.111556956946068
"12457",0.326,0.3879242,0.6096402,2019-08-19 12:15:00,0.106850032395927,8.2692804,4.29796341,"interpolated",2.02611213421024,0.106850032395927
"12458",0.329,0.3909143,0.6126303,2019-08-19 12:30:00,0.113981610828604,8.2752606,4.319043615,"interpolated",2.03703110432117,0.113981610828604
"12459",0.328,0.3899176,0.6116336,2019-08-19 12:45:00,0.111556956946068,8.2732672,4.31201688,"interpolated",2.03339040929958,0.111556956946068
"12460",0.329,0.3909143,0.6126303,2019-08-19 13:00:00,0.113981610828604,8.2752606,4.319043615,"interpolated",2.03703110432117,0.113981610828604
"12461",0.329,0.3909143,0.6126303,2019-08-19 13:15:00,0.113981610828604,8.2752606,4.319043615,"interpolated",2.03703110432117,0.113981610828604
"12462",0.328,0.3899176,0.6116336,2019-08-19 13:30:00,0.111556956946068,8.2732672,4.31201688,"interpolated",2.03339040929958,0.111556956946068
"12463",0.33,0.391911,0.613627,2019-08-19 13:45:00,0.116454893209496,8.277254,4.32607035,"interpolated",2.04067283750098,0.116454893209496
"12464",0.329,0.3909143,0.6126303,2019-08-19 14:00:00,0.113981610828604,8.2752606,4.319043615,"interpolated",2.03703110432117,0.113981610828604
"12465",0.327,0.3889209,0.6106369,2019-08-19 14:15:00,0.109180052366707,8.2712738,4.304990145,"interpolated",2.02975075255599,0.109180052366707
"12466",0.327,0.3889209,0.6106369,2019-08-19 14:30:00,0.109180052366707,8.2712738,4.304990145,"interpolated",2.02975075255599,0.109180052366707
"12467",0.329,0.3909143,0.6126303,2019-08-19 14:45:00,0.113981610828604,8.2752606,4.319043615,"interpolated",2.03703110432117,0.113981610828604
"12468",0.329,0.3909143,0.6126303,2019-08-19 15:00:00,0.113981610828604,8.2752606,4.319043615,"interpolated",2.03703110432117,0.113981610828604
"12469",0.327,0.3889209,0.6106369,2019-08-19 15:15:00,0.109180052366707,8.2712738,4.304990145,"interpolated",2.02975075255599,0.109180052366707
"12470",0.325,0.3869275,0.6086435,2019-08-19 15:30:00,0.104566046623647,8.267287,4.290936675,"interpolated",2.02247455438224,0.104566046623647
"12471",0.327,0.3889209,0.6106369,2019-08-19 15:45:00,0.109180052366707,8.2712738,4.304990145,"interpolated",2.02975075255599,0.109180052366707
"12472",0.326,0.3879242,0.6096402,2019-08-19 16:00:00,0.106850032395927,8.2692804,4.29796341,"interpolated",2.02611213421024,0.106850032395927
"12473",0.325,0.3869275,0.6086435,2019-08-19 16:15:00,0.104566046623647,8.267287,4.290936675,"interpolated",2.02247455438224,0.104566046623647
"12474",0.327,0.3889209,0.6106369,2019-08-19 16:30:00,0.109180052366707,8.2712738,4.304990145,"interpolated",2.02975075255599,0.109180052366707
"12475",0.328,0.3899176,0.6116336,2019-08-19 16:45:00,0.111556956946068,8.2732672,4.31201688,"interpolated",2.03339040929958,0.111556956946068
"12476",0.325,0.3869275,0.6086435,2019-08-19 17:00:00,0.104566046623647,8.267287,4.290936675,"interpolated",2.02247455438224,0.104566046623647
"12477",0.326,0.3879242,0.6096402,2019-08-19 17:15:00,0.106850032395927,8.2692804,4.29796341,"interpolated",2.02611213421024,0.106850032395927
"12478",0.326,0.3879242,0.6096402,2019-08-19 17:30:00,0.106850032395927,8.2692804,4.29796341,"interpolated",2.02611213421024,0.106850032395927
"12479",0.324,0.3859308,0.6076468,2019-08-19 17:45:00,0.102327258711098,8.2652936,4.28390994,"interpolated",2.01883801319191,0.102327258711098
"12480",0.327,0.3889209,0.6106369,2019-08-19 18:00:00,0.109180052366707,8.2712738,4.304990145,"interpolated",2.02975075255599,0.109180052366707
"12481",0.326,0.3879242,0.6096402,2019-08-19 18:15:00,0.106850032395927,8.2692804,4.29796341,"interpolated",2.02611213421024,0.106850032395927
"12482",0.327,0.3889209,0.6106369,2019-08-19 18:30:00,0.109180052366707,8.2712738,4.304990145,"interpolated",2.02975075255599,0.109180052366707
"12483",0.328,0.3899176,0.6116336,2019-08-19 18:45:00,0.111556956946068,8.2732672,4.31201688,"interpolated",2.03339040929958,0.111556956946068
"12484",0.329,0.3909143,0.6126303,2019-08-19 19:00:00,0.113981610828604,8.2752606,4.319043615,"interpolated",2.03703110432117,0.113981610828604
"12485",0.327,0.3889209,0.6106369,2019-08-19 19:15:00,0.109180052366707,8.2712738,4.304990145,"interpolated",2.02975075255599,0.109180052366707
"12486",0.327,0.3889209,0.6106369,2019-08-19 19:30:00,0.109180052366707,8.2712738,4.304990145,"interpolated",2.02975075255599,0.109180052366707
"12487",0.328,0.3899176,0.6116336,2019-08-19 19:45:00,0.111556956946068,8.2732672,4.31201688,"interpolated",2.03339040929958,0.111556956946068
"12488",0.327,0.3889209,0.6106369,2019-08-19 20:00:00,0.109180052366707,8.2712738,4.304990145,"interpolated",2.02975075255599,0.109180052366707
"12489",0.327,0.3889209,0.6106369,2019-08-19 20:15:00,0.109180052366707,8.2712738,4.304990145,"interpolated",2.02975075255599,0.109180052366707
"12490",0.328,0.3899176,0.6116336,2019-08-19 20:30:00,0.111556956946068,8.2732672,4.31201688,"interpolated",2.03339040929958,0.111556956946068
"12491",0.329,0.3909143,0.6126303,2019-08-19 20:45:00,0.113981610828604,8.2752606,4.319043615,"interpolated",2.03703110432117,0.113981610828604
"12492",0.327,0.3889209,0.6106369,2019-08-19 21:00:00,0.109180052366707,8.2712738,4.304990145,"interpolated",2.02975075255599,0.109180052366707
"12493",0.327,0.3889209,0.6106369,2019-08-19 21:15:00,0.109180052366707,8.2712738,4.304990145,"interpolated",2.02975075255599,0.109180052366707
"12494",0.327,0.3889209,0.6106369,2019-08-19 21:30:00,0.109180052366707,8.2712738,4.304990145,"interpolated",2.02975075255599,0.109180052366707
"12495",0.328,0.3899176,0.6116336,2019-08-19 21:45:00,0.111556956946068,8.2732672,4.31201688,"interpolated",2.03339040929958,0.111556956946068
"12496",0.329,0.3909143,0.6126303,2019-08-19 22:00:00,0.113981610828604,8.2752606,4.319043615,"interpolated",2.03703110432117,0.113981610828604
"12497",0.328,0.3899176,0.6116336,2019-08-19 22:15:00,0.111556956946068,8.2732672,4.31201688,"interpolated",2.03339040929958,0.111556956946068
"12498",0.328,0.3899176,0.6116336,2019-08-19 22:30:00,0.111556956946068,8.2732672,4.31201688,"interpolated",2.03339040929958,0.111556956946068
"12499",0.325,0.3869275,0.6086435,2019-08-19 22:45:00,0.104566046623647,8.267287,4.290936675,"interpolated",2.02247455438224,0.104566046623647
"12500",0.327,0.3889209,0.6106369,2019-08-19 23:00:00,0.109180052366707,8.2712738,4.304990145,"interpolated",2.02975075255599,0.109180052366707
"12501",0.325,0.3869275,0.6086435,2019-08-19 23:15:00,0.104566046623647,8.267287,4.290936675,"interpolated",2.02247455438224,0.104566046623647
"12502",0.326,0.3879242,0.6096402,2019-08-19 23:30:00,0.106850032395927,8.2692804,4.29796341,"interpolated",2.02611213421024,0.106850032395927
"12503",0.326,0.3879242,0.6096402,2019-08-19 23:45:00,0.106850032395927,8.2692804,4.29796341,"interpolated",2.02611213421024,0.106850032395927
"12504",0.326,0.3879242,0.6096402,2019-08-20 00:00:00,0.106850032395927,8.2692804,4.29796341,"interpolated",2.02611213421024,0.106850032395927
"12505",0.327,0.3889209,0.6106369,2019-08-20 00:15:00,0.109180052366707,8.2712738,4.304990145,"interpolated",2.02975075255599,0.109180052366707
