,hobo_stage,hobo_stage_int,stage,r_timestamp,power_q,radius,area,int_or_ext,mannings_q,best_q,source
20650,0.385,0.4467295,0.6684455,11/12/19 21:30,0.360492287,8.386891,4.712540775,interpolated,2.242563442,0.360492287,measured
20651,0.387,0.4487229,0.6704389,11/12/19 21:45,0.37495003,8.3908778,4.726594245,interpolated,2.249963834,0.37495003,measured
20652,0.387,0.4487229,0.6704389,11/12/19 22:00,0.37495003,8.3908778,4.726594245,interpolated,2.249963834,0.37495003,measured
20653,0.385,0.4467295,0.6684455,11/12/19 22:15,0.360492287,8.386891,4.712540775,interpolated,2.242563442,0.360492287,measured
20654,0.386,0.4477262,0.6694422,11/12/19 22:30,0.367655478,8.3888844,4.71956751,interpolated,2.246263122,0.367655478,measured
20655,0.383,0.4447361,0.6664521,11/12/19 22:45,0.34655132,8.3829042,4.698487305,interpolated,2.235167176,0.34655132,measured
20656,0.382,0.4437394,0.6654554,11/12/19 23:00,0.339769293,8.3809108,4.69146057,interpolated,2.231470591,0.339769293,measured
20657,0.386,0.4477262,0.6694422,11/12/19 23:15,0.367655478,8.3888844,4.71956751,interpolated,2.246263122,0.367655478,measured
20658,0.384,0.4457328,0.6674488,11/12/19 23:30,0.353458282,8.3848976,4.70551404,interpolated,2.238864793,0.353458282,measured
20659,0.385,0.4467295,0.6684455,11/12/19 23:45,0.360492287,8.386891,4.712540775,interpolated,2.242563442,0.360492287,measured
20660,0.384,0.4457328,0.6674488,11/13/19 0:00,0.353458282,8.3848976,4.70551404,interpolated,2.238864793,0.353458282,measured
20661,0.386,0.4477262,0.6694422,11/13/19 0:15,0.367655478,8.3888844,4.71956751,interpolated,2.246263122,0.367655478,measured
20662,0.387,0.4487229,0.6704389,11/13/19 0:30,0.37495003,8.3908778,4.726594245,interpolated,2.249963834,0.37495003,measured
20663,0.383,0.4447361,0.6664521,11/13/19 0:45,0.34655132,8.3829042,4.698487305,interpolated,2.235167176,0.34655132,measured
20664,0.387,0.4487229,0.6704389,11/13/19 1:00,0.37495003,8.3908778,4.726594245,interpolated,2.249963834,0.37495003,measured
20665,0.386,0.4477262,0.6694422,11/13/19 1:15,0.367655478,8.3888844,4.71956751,interpolated,2.246263122,0.367655478,measured
20666,0.386,0.4477262,0.6694422,11/13/19 1:30,0.367655478,8.3888844,4.71956751,interpolated,2.246263122,0.367655478,measured
20667,0.389,0.4507163,0.6724323,11/13/19 1:45,0.389942084,8.3948646,4.740647715,interpolated,2.257368352,0.389942084,measured
20668,0.384,0.4457328,0.6674488,11/13/19 2:00,0.353458282,8.3848976,4.70551404,interpolated,2.238864793,0.353458282,measured
20669,0.388,0.4497196,0.6714356,11/13/19 2:15,0.382378152,8.3928712,4.73362098,interpolated,2.253665577,0.382378152,measured
20670,0.388,0.4497196,0.6714356,11/13/19 2:30,0.382378152,8.3928712,4.73362098,interpolated,2.253665577,0.382378152,measured
20671,0.388,0.4497196,0.6714356,11/13/19 2:45,0.382378152,8.3928712,4.73362098,interpolated,2.253665577,0.382378152,measured
20672,0.39,0.451713,0.673429,11/13/19 3:00,0.397644104,8.396858,4.74767445,interpolated,2.261072157,0.397644104,measured
20673,0.391,0.4527097,0.6744257,11/13/19 3:15,0.405486522,8.3988514,4.754701185,interpolated,2.264776993,0.405486522,measured
20674,0.392,0.4537064,0.6754224,11/13/19 3:30,0.413471685,8.4008448,4.76172792,interpolated,2.26848286,0.413471685,measured
20675,0.392,0.4537064,0.6754224,11/13/19 3:45,0.413471685,8.4008448,4.76172792,interpolated,2.26848286,0.413471685,measured
20676,0.393,0.4547031,0.6764191,11/13/19 4:00,0.421601974,8.4028382,4.768754655,interpolated,2.272189758,0.421601974,measured
20677,0.394,0.4556998,0.6774158,11/13/19 4:15,0.429879807,8.4048316,4.77578139,interpolated,2.275897687,0.429879807,measured
20678,0.396,0.4576932,0.6794092,11/13/19 4:30,0.446887961,8.4088184,4.78983486,interpolated,2.283316635,0.446887961,measured
20679,0.394,0.4556998,0.6774158,11/13/19 4:45,0.429879807,8.4048316,4.77578139,interpolated,2.275897687,0.429879807,measured
20680,0.395,0.4566965,0.6784125,11/13/19 5:00,0.438307639,8.406825,4.782808125,interpolated,2.279606645,0.438307639,measured
20681,0.396,0.4576932,0.6794092,11/13/19 5:15,0.446887961,8.4088184,4.78983486,interpolated,2.283316635,0.446887961,measured
20682,0.392,0.4537064,0.6754224,11/13/19 5:30,0.413471685,8.4008448,4.76172792,interpolated,2.26848286,0.413471685,measured
20683,0.397,0.4586899,0.6804059,11/13/19 5:45,0.455623302,8.4108118,4.796861595,interpolated,2.287027654,0.455623302,measured
20684,0.398,0.4596866,0.6814026,11/13/19 6:00,0.464516231,8.4128052,4.80388833,interpolated,2.290739704,0.464516231,measured
20685,0.398,0.4596866,0.6814026,11/13/19 6:15,0.464516231,8.4128052,4.80388833,interpolated,2.290739704,0.464516231,measured
20686,0.398,0.4596866,0.6814026,11/13/19 6:30,0.464516231,8.4128052,4.80388833,interpolated,2.290739704,0.464516231,measured
20687,0.4,0.46168,0.683396,11/13/19 6:45,0.482785314,8.416792,4.8179418,interpolated,2.298166893,0.482785314,measured
20688,0.401,0.4626767,0.6843927,11/13/19 7:00,0.492166798,8.4187854,4.824968535,interpolated,2.301882032,0.492166798,measured
20689,0.401,0.4626767,0.6843927,11/13/19 7:15,0.492166798,8.4187854,4.824968535,interpolated,2.301882032,0.492166798,measured
20690,0.403,0.4646701,0.6863861,11/13/19 7:30,0.51143728,8.4227722,4.839022005,interpolated,2.3093154,0.51143728,measured
20691,0.403,0.4646701,0.6863861,11/13/19 7:45,0.51143728,8.4227722,4.839022005,interpolated,2.3093154,0.51143728,measured
20692,0.403,0.4646701,0.6863861,11/13/19 8:00,0.51143728,8.4227722,4.839022005,interpolated,2.3093154,0.51143728,measured
20693,0.404,0.4656668,0.6873828,11/13/19 8:15,0.521331851,8.4247656,4.84604874,interpolated,2.313033628,0.521331851,measured
20694,0.405,0.4666635,0.6883795,11/13/19 8:30,0.531403094,8.426759,4.853075475,interpolated,2.316752885,0.531403094,measured
20695,0.405,0.4666635,0.6883795,11/13/19 8:45,0.531403094,8.426759,4.853075475,interpolated,2.316752885,0.531403094,measured
20696,0.405,0.4666635,0.6883795,11/13/19 9:00,0.531403094,8.426759,4.853075475,interpolated,2.316752885,0.531403094,measured
20697,0.406,0.4676602,0.6893762,11/13/19 9:15,0.541653901,8.4287524,4.86010221,interpolated,2.320473171,0.541653901,measured
20698,0.405,0.4666635,0.6883795,11/13/19 9:30,0.531403094,8.426759,4.853075475,interpolated,2.316752885,0.531403094,measured
20699,0.407,0.4686569,0.6903729,11/13/19 9:45,0.552087207,8.4307458,4.867128945,interpolated,2.324194487,0.552087207,measured
20700,0.408,0.4696536,0.6913696,11/13/19 10:00,0.56270599,8.4327392,4.87415568,interpolated,2.327916831,0.56270599,measured
20701,0.408,0.4696536,0.6913696,11/13/19 10:15,0.56270599,8.4327392,4.87415568,interpolated,2.327916831,0.56270599,measured
20702,0.408,0.4696536,0.6913696,11/13/19 10:30,0.56270599,8.4327392,4.87415568,interpolated,2.327916831,0.56270599,measured
20703,0.41,0.471647,0.693363,11/13/19 10:45,0.584512124,8.436726,4.88820915,interpolated,2.335364607,0.584512124,measured
20704,0.412,0.4736404,0.6953564,11/13/19 11:00,0.607097026,8.4407128,4.90226262,interpolated,2.342816497,0.607097026,measured
20705,0.408,0.4696536,0.6913696,11/13/19 11:15,0.56270599,8.4327392,4.87415568,interpolated,2.327916831,0.56270599,measured
20706,0.41,0.471647,0.693363,11/13/19 11:30,0.584512124,8.436726,4.88820915,interpolated,2.335364607,0.584512124,measured
20707,0.406,0.4676602,0.6893762,11/13/19 11:45,0.541653901,8.4287524,4.86010221,interpolated,2.320473171,0.541653901,measured
20708,0.405,0.4666635,0.6883795,11/13/19 12:00,0.531403094,8.426759,4.853075475,interpolated,2.316752885,0.531403094,measured
20709,0.409,0.4706503,0.6923663,11/13/19 12:15,0.573513273,8.4347326,4.881182415,interpolated,2.331640205,0.573513273,measured
20710,0.406,0.4676602,0.6893762,11/13/19 12:30,0.541653901,8.4287524,4.86010221,interpolated,2.320473171,0.541653901,measured
20711,0.402,0.4636734,0.6853894,11/13/19 12:45,0.501716532,8.4207788,4.83199527,interpolated,2.305598201,0.501716532,measured
20712,0.403,0.4646701,0.6863861,11/13/19 13:00,0.51143728,8.4227722,4.839022005,interpolated,2.3093154,0.51143728,measured
20713,0.4,0.46168,0.683396,11/13/19 13:15,0.482785314,8.416792,4.8179418,interpolated,2.298166893,0.482785314,measured
20714,0.396,0.4576932,0.6794092,11/13/19 13:30,0.446887961,8.4088184,4.78983486,interpolated,2.283316635,0.446887961,measured
20715,0.394,0.4556998,0.6774158,11/13/19 13:45,0.429879807,8.4048316,4.77578139,interpolated,2.275897687,0.429879807,measured
20716,0.391,0.4527097,0.6744257,11/13/19 14:00,0.405486522,8.3988514,4.754701185,interpolated,2.264776993,0.405486522,measured
20717,0.389,0.4507163,0.6724323,11/13/19 14:15,0.389942084,8.3948646,4.740647715,interpolated,2.257368352,0.389942084,measured
20718,0.388,0.4497196,0.6714356,11/13/19 14:30,0.382378152,8.3928712,4.73362098,interpolated,2.253665577,0.382378152,measured
20719,0.385,0.4467295,0.6684455,11/13/19 14:45,0.360492287,8.386891,4.712540775,interpolated,2.242563442,0.360492287,measured
20720,0.383,0.4447361,0.6664521,11/13/19 15:00,0.34655132,8.3829042,4.698487305,interpolated,2.235167176,0.34655132,measured
20721,0.381,0.4427427,0.6644587,11/13/19 15:15,0.333110122,8.3789174,4.684433835,interpolated,2.227775037,0.333110122,measured
20722,0.379,0.4407493,0.6624653,11/13/19 15:30,0.320152195,8.3749306,4.670380365,interpolated,2.220387026,0.320152195,measured
20723,0.378,0.4397526,0.6614686,11/13/19 15:45,0.31384944,8.3729372,4.66335363,interpolated,2.216694569,0.31384944,measured
20724,0.374,0.4357658,0.6574818,11/13/19 16:00,0.289767881,8.3649636,4.63524669,interpolated,2.201935065,0.289767881,measured
20725,0.378,0.4397526,0.6614686,11/13/19 16:15,0.31384944,8.3729372,4.66335363,interpolated,2.216694569,0.31384944,measured
20726,0.378,0.4397526,0.6614686,11/13/19 16:30,0.31384944,8.3729372,4.66335363,interpolated,2.216694569,0.31384944,measured
20727,0.38,0.441746,0.663462,11/13/19 16:45,0.326571761,8.376924,4.6774071,interpolated,2.224080515,0.326571761,measured
20728,0.376,0.4377592,0.6594752,11/13/19 17:00,0.301586573,8.3689504,4.64930016,interpolated,2.209312751,0.301586573,measured
20729,0.377,0.4387559,0.6604719,11/13/19 17:15,0.30766154,8.3709438,4.656326895,interpolated,2.213003144,0.30766154,measured
20730,0.376,0.4377592,0.6594752,11/13/19 17:30,0.301586573,8.3689504,4.64930016,interpolated,2.209312751,0.301586573,measured
20731,0.378,0.4397526,0.6614686,11/13/19 17:45,0.31384944,8.3729372,4.66335363,interpolated,2.216694569,0.31384944,measured
20732,0.378,0.4397526,0.6614686,11/13/19 18:00,0.31384944,8.3729372,4.66335363,interpolated,2.216694569,0.31384944,measured
20733,0.379,0.4407493,0.6624653,11/13/19 18:15,0.320152195,8.3749306,4.670380365,interpolated,2.220387026,0.320152195,measured
20734,0.376,0.4377592,0.6594752,11/13/19 18:30,0.301586573,8.3689504,4.64930016,interpolated,2.209312751,0.301586573,measured
20735,0.38,0.441746,0.663462,11/13/19 18:45,0.326571761,8.376924,4.6774071,interpolated,2.224080515,0.326571761,measured
20736,0.381,0.4427427,0.6644587,11/13/19 19:00,0.333110122,8.3789174,4.684433835,interpolated,2.227775037,0.333110122,measured
20737,0.378,0.4397526,0.6614686,11/13/19 19:15,0.31384944,8.3729372,4.66335363,interpolated,2.216694569,0.31384944,measured
20738,0.379,0.4407493,0.6624653,11/13/19 19:30,0.320152195,8.3749306,4.670380365,interpolated,2.220387026,0.320152195,measured
20739,0.379,0.4407493,0.6624653,11/13/19 19:45,0.320152195,8.3749306,4.670380365,interpolated,2.220387026,0.320152195,measured
20740,0.378,0.4397526,0.6614686,11/13/19 20:00,0.31384944,8.3729372,4.66335363,interpolated,2.216694569,0.31384944,measured
20741,0.379,0.4407493,0.6624653,11/13/19 20:15,0.320152195,8.3749306,4.670380365,interpolated,2.220387026,0.320152195,measured
20742,0.381,0.4427427,0.6644587,11/13/19 20:30,0.333110122,8.3789174,4.684433835,interpolated,2.227775037,0.333110122,measured
20743,0.379,0.4407493,0.6624653,11/13/19 20:45,0.320152195,8.3749306,4.670380365,interpolated,2.220387026,0.320152195,measured
20744,0.381,0.4427427,0.6644587,11/13/19 21:00,0.333110122,8.3789174,4.684433835,interpolated,2.227775037,0.333110122,measured
20745,0.381,0.4427427,0.6644587,11/13/19 21:15,0.333110122,8.3789174,4.684433835,interpolated,2.227775037,0.333110122,measured
20746,0.381,0.4427427,0.6644587,11/13/19 21:30,0.333110122,8.3789174,4.684433835,interpolated,2.227775037,0.333110122,measured
20747,0.379,0.4407493,0.6624653,11/13/19 21:45,0.320152195,8.3749306,4.670380365,interpolated,2.220387026,0.320152195,measured
20748,0.38,0.441746,0.663462,11/13/19 22:00,0.326571761,8.376924,4.6774071,interpolated,2.224080515,0.326571761,measured
20749,0.383,0.4447361,0.6664521,11/13/19 22:15,0.34655132,8.3829042,4.698487305,interpolated,2.235167176,0.34655132,measured
20750,0.38,0.441746,0.663462,11/13/19 22:30,0.326571761,8.376924,4.6774071,interpolated,2.224080515,0.326571761,measured
20751,0.382,0.4437394,0.6654554,11/13/19 22:45,0.339769293,8.3809108,4.69146057,interpolated,2.231470591,0.339769293,measured
20752,0.386,0.4477262,0.6694422,11/13/19 23:00,0.367655478,8.3888844,4.71956751,interpolated,2.246263122,0.367655478,measured
20753,0.387,0.4487229,0.6704389,11/13/19 23:15,0.37495003,8.3908778,4.726594245,interpolated,2.249963834,0.37495003,measured
20754,0.385,0.4467295,0.6684455,11/13/19 23:30,0.360492287,8.386891,4.712540775,interpolated,2.242563442,0.360492287,measured
20755,0.383,0.4447361,0.6664521,11/13/19 23:45,0.34655132,8.3829042,4.698487305,interpolated,2.235167176,0.34655132,measured
20756,0.385,0.4467295,0.6684455,11/14/19 0:00,0.360492287,8.386891,4.712540775,interpolated,2.242563442,0.360492287,measured
20757,0.387,0.4487229,0.6704389,11/14/19 0:15,0.37495003,8.3908778,4.726594245,interpolated,2.249963834,0.37495003,measured
20758,0.387,0.4487229,0.6704389,11/14/19 0:30,0.37495003,8.3908778,4.726594245,interpolated,2.249963834,0.37495003,measured
20759,0.388,0.4497196,0.6714356,11/14/19 0:45,0.382378152,8.3928712,4.73362098,interpolated,2.253665577,0.382378152,measured
20760,0.39,0.451713,0.673429,11/14/19 1:00,0.397644104,8.396858,4.74767445,interpolated,2.261072157,0.397644104,measured
20761,0.387,0.4487229,0.6704389,11/14/19 1:15,0.37495003,8.3908778,4.726594245,interpolated,2.249963834,0.37495003,measured
20762,0.389,0.4507163,0.6724323,11/14/19 1:30,0.389942084,8.3948646,4.740647715,interpolated,2.257368352,0.389942084,measured
20763,0.391,0.4527097,0.6744257,11/14/19 1:45,0.405486522,8.3988514,4.754701185,interpolated,2.264776993,0.405486522,measured
20764,0.389,0.4507163,0.6724323,11/14/19 2:00,0.389942084,8.3948646,4.740647715,interpolated,2.257368352,0.389942084,measured
20765,0.389,0.4507163,0.6724323,11/14/19 2:15,0.389942084,8.3948646,4.740647715,interpolated,2.257368352,0.389942084,measured
20766,0.388,0.4497196,0.6714356,11/14/19 2:30,0.382378152,8.3928712,4.73362098,interpolated,2.253665577,0.382378152,measured
20767,0.391,0.4527097,0.6744257,11/14/19 2:45,0.405486522,8.3988514,4.754701185,interpolated,2.264776993,0.405486522,measured
20768,0.389,0.4507163,0.6724323,11/14/19 3:00,0.389942084,8.3948646,4.740647715,interpolated,2.257368352,0.389942084,measured
20769,0.387,0.4487229,0.6704389,11/14/19 3:15,0.37495003,8.3908778,4.726594245,interpolated,2.249963834,0.37495003,measured
20770,0.388,0.4497196,0.6714356,11/14/19 3:30,0.382378152,8.3928712,4.73362098,interpolated,2.253665577,0.382378152,measured
20771,0.388,0.4497196,0.6714356,11/14/19 3:45,0.382378152,8.3928712,4.73362098,interpolated,2.253665577,0.382378152,measured
20772,0.387,0.4487229,0.6704389,11/14/19 4:00,0.37495003,8.3908778,4.726594245,interpolated,2.249963834,0.37495003,measured
20773,0.387,0.4487229,0.6704389,11/14/19 4:15,0.37495003,8.3908778,4.726594245,interpolated,2.249963834,0.37495003,measured
20774,0.386,0.4477262,0.6694422,11/14/19 4:30,0.367655478,8.3888844,4.71956751,interpolated,2.246263122,0.367655478,measured
20775,0.386,0.4477262,0.6694422,11/14/19 4:45,0.367655478,8.3888844,4.71956751,interpolated,2.246263122,0.367655478,measured
20776,0.384,0.4457328,0.6674488,11/14/19 5:00,0.353458282,8.3848976,4.70551404,interpolated,2.238864793,0.353458282,measured
20777,0.388,0.4497196,0.6714356,11/14/19 5:15,0.382378152,8.3928712,4.73362098,interpolated,2.253665577,0.382378152,measured
20778,0.386,0.4477262,0.6694422,11/14/19 5:30,0.367655478,8.3888844,4.71956751,interpolated,2.246263122,0.367655478,measured
20779,0.387,0.4487229,0.6704389,11/14/19 5:45,0.37495003,8.3908778,4.726594245,interpolated,2.249963834,0.37495003,measured
20780,0.384,0.4457328,0.6674488,11/14/19 6:00,0.353458282,8.3848976,4.70551404,interpolated,2.238864793,0.353458282,measured
20781,0.383,0.4447361,0.6664521,11/14/19 6:15,0.34655132,8.3829042,4.698487305,interpolated,2.235167176,0.34655132,measured
20782,0.383,0.4447361,0.6664521,11/14/19 6:30,0.34655132,8.3829042,4.698487305,interpolated,2.235167176,0.34655132,measured
20783,0.385,0.4467295,0.6684455,11/14/19 6:45,0.360492287,8.386891,4.712540775,interpolated,2.242563442,0.360492287,measured
20784,0.381,0.4427427,0.6644587,11/14/19 7:00,0.333110122,8.3789174,4.684433835,interpolated,2.227775037,0.333110122,measured
20785,0.382,0.4437394,0.6654554,11/14/19 7:15,0.339769293,8.3809108,4.69146057,interpolated,2.231470591,0.339769293,measured
20786,0.379,0.4407493,0.6624653,11/14/19 7:30,0.320152195,8.3749306,4.670380365,interpolated,2.220387026,0.320152195,measured
20787,0.378,0.4397526,0.6614686,11/14/19 7:45,0.31384944,8.3729372,4.66335363,interpolated,2.216694569,0.31384944,measured
20788,0.377,0.4387559,0.6604719,11/14/19 8:00,0.30766154,8.3709438,4.656326895,interpolated,2.213003144,0.30766154,measured
20789,0.374,0.4357658,0.6574818,11/14/19 8:15,0.289767881,8.3649636,4.63524669,interpolated,2.201935065,0.289767881,measured
20790,0.372,0.4337724,0.6554884,11/14/19 8:30,0.278378552,8.3609768,4.62119322,interpolated,2.194561509,0.278378552,measured
20791,0.374,0.4357658,0.6574818,11/14/19 8:45,0.289767881,8.3649636,4.63524669,interpolated,2.201935065,0.289767881,measured
20792,0.374,0.4357658,0.6574818,11/14/19 9:00,0.289767881,8.3649636,4.63524669,interpolated,2.201935065,0.289767881,measured
20793,0.374,0.4357658,0.6574818,11/14/19 9:15,0.289767881,8.3649636,4.63524669,interpolated,2.201935065,0.289767881,measured
20794,0.373,0.4347691,0.6564851,11/14/19 9:30,0.284020454,8.3629702,4.628219955,interpolated,2.19824777,0.284020454,measured
20795,0.375,0.4367625,0.6584785,11/14/19 9:45,0.295622642,8.366957,4.642273425,interpolated,2.205623392,0.295622642,measured
20796,0.372,0.4337724,0.6554884,11/14/19 10:00,0.278378552,8.3609768,4.62119322,interpolated,2.194561509,0.278378552,measured
20797,0.371,0.4327757,0.6544917,11/14/19 10:15,0.272840391,8.3589834,4.614166485,interpolated,2.190876281,0.272840391,measured
20798,0.376,0.4377592,0.6594752,11/14/19 10:30,0.301586573,8.3689504,4.64930016,interpolated,2.209312751,0.301586573,measured
20799,0.375,0.4367625,0.6584785,11/14/19 10:45,0.295622642,8.366957,4.642273425,interpolated,2.205623392,0.295622642,measured
20800,0.373,0.4347691,0.6564851,11/14/19 11:00,0.284020454,8.3629702,4.628219955,interpolated,2.19824777,0.284020454,measured
